Entry,Protein names,EC number,Length,length,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_K,freq_L,freq_M,freq_N,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y,frac_hydrophobic,frac_hydrophilic,frac_charged,frac_polar,frac_special,molecular_weight,aromaticity,instability_index,isoelectric_point,gravy,flexibility_mean,helix_fraction,turn_fraction,sheet_fraction
P30099,"Cytochrome P450 11B2, mitochondrial (Aldosterone synthase) (ALDOS) (Aldosterone-synthesizing enzyme) (CYPXIB2) (Corticosterone 18-monooxygenase, CYP11B2) (EC 1.14.15.5) (Cytochrome P-450Aldo) (Cytochrome P-450C18) (Cytochrome P450(11beta,aldo)) (P450(11beta,aldo)) (Cytochrome P450-Aldo-1) (Steroid 11-beta-hydroxylase, CYP11B2) (EC 1.14.15.4) (Steroid 18-hydroxylase)",1.14.15.4; 1.14.15.5,510,510,0.0862745098039215,0.0078431372549019,0.0313725490196078,0.0607843137254901,0.0470588235294117,0.0490196078431372,0.0333333333333333,0.0352941176470588,0.0372549019607843,0.1450980392156863,0.0333333333333333,0.0372549019607843,0.0529411764705882,0.0568627450980392,0.0784313725490196,0.0568627450980392,0.0490196078431372,0.0627450980392156,0.0196078431372549,0.0196078431372549,0.4490196078431372,0.2078431372549019,0.2411764705882353,0.2274509803921568,0.1431372549019607,58239.97040000014,0.0862745098039215,45.9166666666667,9.560161781311034,-0.1403921568627456,0.9937662769698696,0.3627450980392157,0.2274509803921568,0.3784313725490196
P47989,Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)],1.17.1.4; 1.17.3.2,1333,1333,0.0742685671417854,0.0300075018754688,0.0427606901725431,0.0660165041260315,0.0480120030007501,0.0810202550637659,0.0217554388597149,0.0487621905476369,0.064516129032258,0.0877719429857464,0.024006001500375,0.0382595648912228,0.0555138784696174,0.0337584396099024,0.0472618154538634,0.0622655663915979,0.0720180045011252,0.0705176294073518,0.0075018754688672,0.024006001500375,0.3848462115528882,0.2205551387846961,0.2423105776444111,0.2603150787696924,0.1882970742685671,146422.54970000032,0.0795198799699925,37.73131282820728,7.858454322814941,-0.1882220555138782,1.0002128830384118,0.3165791447861965,0.2798199549887472,0.3585896474118529
P47990,Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)],1.17.1.4; 1.17.3.2,1358,1358,0.0684830633284241,0.0316642120765832,0.0390279823269514,0.0699558173784977,0.0441826215022091,0.0839469808541973,0.0220913107511045,0.0581737849779086,0.0625920471281296,0.0787923416789396,0.0316642120765832,0.0434462444771723,0.0530191458026509,0.0338733431516936,0.0441826215022091,0.0655375552282768,0.0670103092783505,0.0655375552282768,0.0073637702503681,0.0294550810014727,0.3836524300441826,0.2157584683357879,0.2378497790868924,0.2709867452135493,0.190721649484536,149612.16280000017,0.08100147275405,43.95084683357905,6.873050498962402,-0.2055964653902798,1.0001585213032582,0.3114874815905744,0.2849779086892489,0.3505154639175257
P48034,Aldehyde oxidase 1 (EC 1.2.3.1) (Azaheterocycle hydroxylase 1) (EC 1.17.3.-),1.17.3.-; 1.2.3.1,1339,1339,0.0694548170276325,0.0283793876026885,0.0380881254667662,0.0679611650485436,0.034353995519044,0.0843913368185212,0.0231516056758775,0.0657206870799103,0.0597460791635548,0.0978342046303211,0.0283793876026885,0.0433159073935772,0.0552651232262882,0.0351008215085885,0.0448095593726661,0.0604929051530993,0.058252427184466,0.063480209111277,0.0082150858849887,0.0336071695294996,0.4010455563853622,0.210604929051531,0.2337565347274085,0.2591486183719193,0.1911874533233756,147609.67140000037,0.0761762509335324,40.78329350261416,7.00173397064209,-0.1365944734876775,0.9987858843537416,0.3233756534727409,0.2815533980582524,0.3614637789395071
P48376,"NADPH-dependent 3-demethoxyubiquinone 3-hydroxylase, mitochondrial (EC 1.14.13.253) (3-demethoxyubiquinone 3-hydroxylase (NADH)) (Clock abnormal protein 1) (Protein clk-1) (Ubiquinone biosynthesis monooxygenase COQ7)",1.14.13.253,187,187,0.1283422459893048,0.0106951871657754,0.053475935828877,0.0855614973262032,0.0160427807486631,0.0802139037433155,0.0588235294117647,0.0748663101604278,0.0695187165775401,0.1016042780748663,0.0267379679144385,0.0106951871657754,0.0213903743315508,0.0320855614973262,0.0427807486631016,0.0427807486631016,0.0481283422459893,0.0641711229946524,0.0106951871657754,0.0213903743315508,0.4438502673796791,0.2513368983957219,0.3101604278074866,0.1657754010695187,0.1711229946524064,20465.27750000001,0.0481283422459893,31.36470588235294,6.10941867828369,-0.113903743315508,0.999288723916533,0.4117647058823529,0.2085561497326203,0.3368983957219251
P53318,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.15.45) (2-methoxy-6-polyprenolphenol 4-hydroxylase) (EC 1.14.15.46) (Ubiquinone C4-deaminase) (EC 3.5.-.-)",1.14.15.45; 1.14.15.46; 3.5.-.-,479,479,0.0668058455114822,0.0062630480167014,0.0751565762004175,0.0396659707724425,0.0354906054279749,0.0584551148225469,0.0187891440501043,0.0605427974947807,0.0563674321503131,0.1189979123173277,0.0313152400835073,0.0521920668058455,0.0584551148225469,0.0167014613778705,0.0542797494780793,0.0751565762004175,0.0668058455114822,0.0584551148225469,0.0104384133611691,0.0396659707724425,0.4217118997912317,0.2254697286012526,0.2442588726513569,0.2567849686847599,0.1419624217118998,53526.80790000005,0.0855949895615866,35.36620041753652,6.525025367736816,-0.1870563674321506,0.9986690729483284,0.313152400835073,0.3194154488517745,0.3903966597077244
P70752,Methanesulfonate monooxygenase ferredoxin subunit (Methanesulfonic acid monooxygenase electron transfer subunit) (Methanesulfonic acid monooxygenase ferredoxin subunit) (MSA monooxygenase ferredoxin subunit) (MSAMO ferredoxin subunit) (EC 1.14.13.111),1.14.13.111,123,123,0.08130081300813,0.032520325203252,0.0975609756097561,0.1138211382113821,0.040650406504065,0.040650406504065,0.016260162601626,0.048780487804878,0.056910569105691,0.1219512195121951,0.024390243902439,0.040650406504065,0.048780487804878,0.0,0.016260162601626,0.056910569105691,0.048780487804878,0.056910569105691,0.024390243902439,0.032520325203252,0.4308943089430894,0.2845528455284553,0.3008130081300813,0.2113821138211382,0.1382113821138211,13879.498099999988,0.0975609756097561,35.00569105691057,4.136707878112793,-0.1577235772357723,1.0016929824561405,0.3983739837398374,0.2845528455284553,0.3739837398373983
P71875,"3-ketosteroid-9-alpha-monooxygenase, oxygenase component (3-ketosteroid-9-alpha-hydroxylase, oxygenase component) (KSH) (Androsta-1,4-diene-3,17-dione 9-alpha-hydroxylase) (EC 1.14.15.30) (Rieske-type oxygenase) (RO)",1.14.15.30,386,386,0.0544041450777202,0.0155440414507772,0.0803108808290155,0.0803108808290155,0.044041450777202,0.082901554404145,0.0414507772020725,0.044041450777202,0.0466321243523316,0.0621761658031088,0.0207253886010362,0.038860103626943,0.0466321243523316,0.0181347150259067,0.0647668393782383,0.0544041450777202,0.0466321243523316,0.0854922279792746,0.0336787564766839,0.038860103626943,0.3834196891191709,0.272020725388601,0.3134715025906736,0.2124352331606217,0.1865284974093264,44267.01070000006,0.116580310880829,45.445129533678745,5.283207130432127,-0.5393782383419693,0.999429960843754,0.2642487046632124,0.3031088082901554,0.3549222797927461
P76081,"1,2-phenylacetyl-CoA epoxidase, subunit E (EC 1.-.-.-) (1,2-phenylacetyl-CoA epoxidase, reductase subunit) (1,2-phenylacetyl-CoA monooxygenase, subunit E)",1.-.-.-,356,356,0.098314606741573,0.0252808988764044,0.0617977528089887,0.0617977528089887,0.0365168539325842,0.0730337078651685,0.0168539325842696,0.047752808988764,0.0421348314606741,0.1011235955056179,0.0308988764044943,0.0168539325842696,0.0421348314606741,0.0589887640449438,0.0702247191011236,0.0589887640449438,0.0646067415730337,0.0589887640449438,0.0,0.0337078651685393,0.4073033707865168,0.2359550561797752,0.2528089887640449,0.2584269662921348,0.1573033707865168,39319.52270000005,0.0702247191011236,43.32331460674156,5.943619346618653,-0.2171348314606746,0.9990113558391656,0.3342696629213483,0.2528089887640449,0.3426966292134831
P80456,Aldehyde oxidase 1 (EC 1.2.3.1) (Azaheterocycle hydroxylase 1) (EC 1.17.3.-) (Retinal oxidase) (Retinoic acid synthase),1.17.3.-; 1.2.3.1,1334,1334,0.0787106446776611,0.0284857571214392,0.0412293853073463,0.0704647676161919,0.0367316341829085,0.0817091454272863,0.0232383808095952,0.0577211394302848,0.0592203898050974,0.0929535232383808,0.0277361319340329,0.0367316341829085,0.0539730134932533,0.0427286356821589,0.0434782608695652,0.0584707646176911,0.0487256371814092,0.0742128935532233,0.0089955022488755,0.0344827586206896,0.411544227886057,0.2143928035982009,0.2376311844077961,0.2496251874062968,0.1874062968515742,147136.81020000024,0.0802098950524737,41.59254122938557,6.269534111022949,-0.1297601199400303,0.9986199371069182,0.3290854572713643,0.2721139430284858,0.3538230884557721
P80457,Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)],1.17.1.4; 1.17.3.2,1332,1332,0.0735735735735735,0.0285285285285285,0.0427927927927927,0.066066066066066,0.051051051051051,0.0795795795795795,0.0225225225225225,0.051051051051051,0.0668168168168168,0.0885885885885885,0.0225225225225225,0.0412912912912912,0.0533033033033033,0.0315315315315315,0.0457957957957958,0.0638138138138138,0.0705705705705705,0.0668168168168168,0.0082582582582582,0.0255255255255255,0.3873873873873873,0.2214714714714714,0.243993993993994,0.2612612612612612,0.1839339339339339,146788.82710000034,0.0848348348348348,37.30378378378404,7.974561882019043,-0.1963213213213212,1.000208724759745,0.3175675675675676,0.2807807807807808,0.3618618618618619
P95483,Aminopyrrolnitrin oxygenase PrnD (EC 1.14.13.-) (Arylamine oxygenase),1.14.13.-,363,363,0.09366391184573,0.0192837465564738,0.0661157024793388,0.0358126721763085,0.0413223140495867,0.0909090909090909,0.0358126721763085,0.0330578512396694,0.0440771349862259,0.0909090909090909,0.0303030303030303,0.0275482093663911,0.0523415977961432,0.0385674931129476,0.0661157024793388,0.0413223140495867,0.0440771349862259,0.0798898071625344,0.0275482093663911,0.0413223140495867,0.4380165289256198,0.2121212121212121,0.2479338842975206,0.2121212121212121,0.1983471074380165,40693.15769999999,0.1101928374655647,29.44550964187328,8.381808662414553,-0.2148760330578515,0.9927847726661286,0.2947658402203856,0.278236914600551,0.3581267217630854
P97478,"NADPH-dependent 3-demethoxyubiquinone 3-hydroxylase, mitochondrial (EC 1.14.13.253) (3-demethoxyubiquinone 3-hydroxylase (NADH)) (Timing protein clk-1 homolog) (Ubiquinone biosynthesis monooxygenase COQ7)",1.14.13.253,217,217,0.1290322580645161,0.0138248847926267,0.0414746543778801,0.0783410138248847,0.0276497695852534,0.0829493087557603,0.032258064516129,0.0691244239631336,0.0368663594470046,0.0921658986175115,0.0414746543778801,0.0414746543778801,0.0276497695852534,0.032258064516129,0.0783410138248847,0.0414746543778801,0.032258064516129,0.0599078341013824,0.0092165898617511,0.032258064516129,0.4608294930875576,0.2350230414746544,0.2672811059907834,0.1935483870967742,0.1566820276497695,24041.383600000016,0.0691244239631336,43.744239631336406,6.660813713073731,-0.1244239631336406,0.9959397893772894,0.3778801843317972,0.2350230414746543,0.3225806451612902
P9WJ93,"3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component (3-ketosteroid-9-alpha-hydroxylase, ferredoxin reductase component) (KSH) (Androsta-1,4-diene-3,17-dione 9-alpha-hydroxylase) (EC 1.14.15.30) (Rieske-type oxygenase) (RO)",1.14.15.30,358,358,0.1229050279329608,0.0279329608938547,0.0865921787709497,0.0586592178770949,0.0279329608938547,0.0698324022346368,0.0195530726256983,0.0307262569832402,0.0251396648044692,0.1145251396648044,0.0139664804469273,0.0139664804469273,0.0642458100558659,0.0335195530726257,0.053072625698324,0.0670391061452514,0.053072625698324,0.0865921787709497,0.0083798882681564,0.0223463687150838,0.4273743016759777,0.2234636871508379,0.2430167597765363,0.217877094972067,0.1815642458100558,38264.84370000005,0.0586592178770949,46.52262569832403,4.553962898254395,0.0008379888268156,0.9975665506890437,0.335195530726257,0.3016759776536312,0.3435754189944134
P9WPL5,Steroid C26-monooxygenase (EC 1.14.15.28) (Cholest-4-en-3-one C26-monooxygenase) (Cholest-4-en-3-one C26-monooxygenase [(25R)-3-oxocholest-4-en-26-oate forming]) (Cholesterol C26-monooxygenase) (Cholesterol C26-monooxygenase [(25R)-3beta-hydroxycholest-5-en-26-oate forming]) (Cytochrome P450 142) (Steroid C27-monooxygenase),1.14.15.28,398,398,0.1030150753768844,0.0175879396984924,0.092964824120603,0.0653266331658291,0.050251256281407,0.0527638190954773,0.0150753768844221,0.0276381909547738,0.0175879396984924,0.1206030150753768,0.0402010050251256,0.0326633165829145,0.057788944723618,0.0301507537688442,0.0854271356783919,0.0527638190954773,0.0527638190954773,0.0653266331658291,0.0100502512562814,0.0100502512562814,0.4271356783919598,0.2613065326633166,0.2763819095477386,0.1959798994974874,0.14321608040201,44398.02810000006,0.0703517587939698,47.07439698492461,4.695889854431152,-0.1864321608040205,0.9976947606806218,0.3467336683417086,0.2889447236180905,0.3366834170854271
P9WPP1,Steroid C26-monooxygenase (EC 1.14.15.29) (Cholest-4-en-3-one 26-monooxygenase) (Cholest-4-en-3-one C26-monooxygenase [(25S)-3-oxocholest-4-en-26-oate forming]) (Cholesterol C26-monooxygenase) (Cholesterol C26-monooxygenase [(25S)-3beta-hydroxycholest-5-en-26-oate forming]) (Cytochrome P450 125) (Steroid C27-monooxygenase),1.14.15.29,433,433,0.1039260969976905,0.0069284064665127,0.0646651270207852,0.0715935334872979,0.0531177829099307,0.0739030023094688,0.0323325635103926,0.0600461893764434,0.0415704387990762,0.0600461893764434,0.0277136258660508,0.046189376443418,0.0600461893764434,0.0392609699769053,0.0623556581986143,0.046189376443418,0.0438799076212471,0.0646651270207852,0.0207852193995381,0.0207852193995381,0.4110854503464203,0.2401847575057736,0.2725173210161662,0.2032332563510392,0.1732101616628175,48432.06200000008,0.0946882217090069,39.90579676674362,5.499422645568846,-0.3854503464203231,1.0012222315813115,0.3048498845265589,0.2909930715935335,0.3233256351039261
P9WPP3,Methyl-branched lipid omega-hydroxylase (EC 1.14.15.14) (Cholest-4-en-3-one C26-monooxygenase) (Cholest-4-en-3-one C26-monooxygenase [(25R)-3-oxocholest-4-en-26-oate forming]) (Cholesterol C26-monooxygenase) (Cholesterol C26-monooxygenase [(25R)-3beta-hydroxycholest-5-en-26-oate forming]) (Cytochrome P450 124) (Steroid C26-monooxygenase) (EC 1.14.15.28) (Steroid C27-monooxygenase),1.14.15.14; 1.14.15.28,428,428,0.1051401869158878,0.0070093457943925,0.0841121495327102,0.0560747663551401,0.0490654205607476,0.0607476635514018,0.02803738317757,0.0607476635514018,0.0163551401869158,0.0864485981308411,0.0210280373831775,0.0350467289719626,0.0607476635514018,0.0233644859813084,0.0817757009345794,0.058411214953271,0.0560747663551401,0.0677570093457943,0.0233644859813084,0.0186915887850467,0.4322429906542056,0.2383177570093458,0.2663551401869158,0.1985981308411215,0.1565420560747663,47824.42140000009,0.0911214953271028,45.03740654205605,5.097286796569824,-0.1988317757009347,0.996294010683032,0.2850467289719626,0.2990654205607476,0.3621495327102804
Q00456,"Toluene-4-monooxygenase system, hydroxylase component subunit alpha (T4MO) (EC 1.14.13.236) (Toluene-4-monooxygenase hydroxylase subunit) (T4moH) (Toluene-4-monooxygenase system protein A) (T4moA)",1.14.13.236,500,500,0.088,0.008,0.066,0.078,0.048,0.066,0.03,0.048,0.05,0.068,0.042,0.034,0.046,0.042,0.052,0.054,0.044,0.044,0.046,0.046,0.43,0.246,0.276,0.228,0.15,58102.86400000011,0.14,39.27120000000001,5.197096061706542,-0.5184,0.9985283920085348,0.326,0.266,0.344
Q00519,Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)],1.17.1.4; 1.17.3.2,1335,1335,0.0741573033707865,0.0277153558052434,0.0411985018726591,0.0666666666666666,0.0501872659176029,0.0823970037453183,0.0217228464419475,0.0546816479400749,0.0606741573033707,0.0838951310861423,0.0277153558052434,0.0374531835205992,0.0531835205992509,0.0314606741573033,0.048689138576779,0.0674157303370786,0.0749063670411985,0.0659176029962546,0.0082397003745318,0.0217228464419475,0.3865168539325843,0.2172284644194756,0.2389513108614232,0.2606741573033708,0.1850187265917603,146560.67210000043,0.0801498127340823,39.2264719101126,7.616504478454591,-0.1663670411985018,0.9999527670042376,0.3131086142322097,0.2816479400749063,0.3595505617977528
Q06278,Aldehyde oxidase (EC 1.2.3.1) (Aldehyde oxidase 1) (Azaheterocycle hydroxylase) (EC 1.17.3.-),1.17.3.-; 1.2.3.1,1338,1338,0.0695067264573991,0.0313901345291479,0.0411061285500747,0.0672645739910313,0.038863976083707,0.0814648729446935,0.0291479820627802,0.0665171898355754,0.06203288490284,0.0926756352765321,0.0321375186846038,0.0403587443946188,0.0530642750373692,0.0381165919282511,0.0426008968609865,0.06203288490284,0.0478325859491778,0.0665171898355754,0.007473841554559,0.0298953662182361,0.4035874439461883,0.2130044843049327,0.242152466367713,0.249626307922272,0.195067264573991,147916.33370000022,0.0762331838565022,43.263699551569744,6.791941261291503,-0.1227204783258597,0.998315686696048,0.3236173393124065,0.2780269058295964,0.3497757847533632
Q0JCU7,"Zeaxanthin epoxidase, chloroplastic (OsZEP1) (EC 1.14.15.21) (Protein ABA DEFICIENT 1) (OsABA1)",1.14.15.21,659,659,0.0971168437025796,0.0121396054628224,0.0606980273141122,0.054628224582701,0.0349013657056145,0.1047040971168437,0.0197268588770864,0.0515933232169954,0.0424886191198786,0.0834597875569044,0.0227617602427921,0.0288315629742033,0.0515933232169954,0.0318664643399089,0.0758725341426403,0.0713201820940819,0.047040971168437,0.0652503793626707,0.015174506828528,0.0288315629742033,0.3990895295902883,0.2336874051593323,0.2534142640364188,0.220030349013657,0.1881638846737481,71797.62410000029,0.0789074355083459,39.81761760242798,8.00989055633545,-0.2823975720789075,1.0010130036630036,0.3004552352048558,0.3171471927162367,0.3262518968133536
Q1QYU6,Glycine betaine monooxygenase reductase subunit (BMO reductase subunit) (GB monooxygenase reductase subunit) (EC 1.14.13.251) (BMO NADH-dependent flavine reductase component),1.14.13.251,368,368,0.0679347826086956,0.0271739130434782,0.0543478260869565,0.0842391304347826,0.0597826086956521,0.0706521739130434,0.0353260869565217,0.0489130434782608,0.0380434782608695,0.0652173913043478,0.0407608695652173,0.0326086956521739,0.0516304347826086,0.029891304347826,0.046195652173913,0.0625,0.0597826086956521,0.0896739130434782,0.0135869565217391,0.0217391304347826,0.4076086956521739,0.2228260869565217,0.2581521739130434,0.233695652173913,0.1847826086956521,41163.43340000007,0.0951086956521739,33.4070652173913,5.03322925567627,-0.1366847826086958,0.9969864040323648,0.296195652173913,0.2717391304347826,0.358695652173913
Q1QYU7,Glycine betaine monooxygenase oxygenase subunit (BMO oxygenase subunit) (GB monooxygenase oxygenase subunit) (EC 1.14.13.251) (BMO Rieske-type oxygenase component),1.14.13.251,445,445,0.0898876404494382,0.0134831460674157,0.0853932584269663,0.0561797752808988,0.0359550561797752,0.0629213483146067,0.0382022471910112,0.0359550561797752,0.0247191011235955,0.0943820224719101,0.0337078651685393,0.0382022471910112,0.0629213483146067,0.0539325842696629,0.0651685393258427,0.0382022471910112,0.047191011235955,0.0696629213483146,0.0224719101123595,0.0314606741573033,0.4134831460674157,0.2314606741573033,0.2696629213483146,0.2224719101123595,0.1775280898876404,50392.258000000125,0.0898876404494382,36.34878651685393,5.08540744781494,-0.4071910112359551,0.9975681793359544,0.298876404494382,0.2876404494382022,0.3370786516853932
